timestamp,controller,theta_before,theta,precipitation_mm,forecast_precipitation_h1_mm,irrigation_mm,evapotranspiration_mm,drainage_mm,runoff_mm,mass_balance_error_mm,decision_latency_ms
2021-01-02 08:00:00,Fuzzy Controller,0.31184463095015946,0.31286629761682616,0.4,0.0,0.0,0.0935,0.0,0.0,0.0,0.0005000001692678779
2021-01-02 09:00:00,Fuzzy Controller,0.31286629761682616,0.31327129761682615,0.3,0.0,0.0,0.1785,0.0,0.0,0.0,0.0005000001692678779
2021-01-02 10:00:00,Fuzzy Controller,0.31327129761682615,0.3128679642834928,0.1,0.0,0.0,0.221,0.0,0.0,0.0,0.0005000001692678779
2021-01-02 11:00:00,Fuzzy Controller,0.3128679642834928,0.31198963095015947,0.0,0.0,0.0,0.2635,0.0,0.0,0.0,0.000499999714520527
2021-01-02 12:00:00,Fuzzy Controller,0.31198963095015947,0.31191963095015945,0.2,0.0,0.0,0.221,0.0,0.0,0.0,0.000499999714520527
2021-01-02 13:00:00,Fuzzy Controller,0.31191963095015945,0.31148796428349274,0.1,0.0,0.0,0.2295,0.0,0.0,0.0,0.0003999998625658918
2021-01-02 14:00:00,Fuzzy Controller,0.31148796428349274,0.3118362976168261,0.3,0.0,0.0,0.1955,0.0,0.0,0.0,0.0005000001692678779
2021-01-02 15:00:00,Fuzzy Controller,0.3118362976168261,0.3123546309501595,0.3,0.0,0.0,0.14450000000000002,0.0,0.0,0.0,0.0005000001692678779
2021-01-02 16:00:00,Fuzzy Controller,0.3123546309501595,0.3122912976168261,0.1,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.0005000001692678779
2021-01-02 17:00:00,Fuzzy Controller,0.3122912976168261,0.3123696309501594,0.1,0.0,0.0,0.0765,0.0,0.0,0.0,0.0005000001692678779
2021-01-02 18:00:00,Fuzzy Controller,0.3123696309501594,0.3121712976168261,0.0,0.0,0.0,0.059500000000000004,0.0,0.0,0.0,0.0003999998625658918
2021-01-02 19:00:00,Fuzzy Controller,0.3121712976168261,0.31266796428349275,0.2,0.0,0.0,0.051,0.0,0.0,0.0,0.000499999714520527
